dataset,representation,ft_seed,head,backbone,calibration,score,alpha,rho_cal,rho_test,split_seed,n_eval,worst_group_acc,base_top1,marginal_cov,worst_group,worst_group_cov,mean_group_cov,cov_range,cov_gap,n_cal_worst_group,mean_set_size,worst_group_set_size,set_size_disparity,div_wasserstein1,div_ks_stat,div_ks_pvalue,rho_cal_realized,rho_test_realized
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,9,2622,0.493891797556719,0.940884820747521,0.9073226544622426,1,0.8636363636363636,0.8973986856516978,0.0624680540343191,0.036363636363636376,66,0.998093058733791,1.4242424242424243,0.6465498357064622,0.06965978240880547,0.14699815051927728,0.11178111810812756,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,0,2622,0.493891797556719,0.9317315026697178,0.8852021357742181,2,0.36363636363636365,0.6812887915297554,0.5962029937933552,0.5363636363636364,66,0.9294431731502669,0.7272727272727273,0.2373859072654253,0.4386097173144431,0.5439963010385546,2.4581108242070466e-18,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,1,2622,0.493891797556719,0.9317315026697178,0.8874904652936689,2,0.4393939393939394,0.7183643665571376,0.5244614822928075,0.46060606060606063,66,0.9229595728451564,0.8333333333333334,0.22303760496531577,0.435497806380368,0.4745340731256224,8.27536919951876e-14,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,2,2622,0.493891797556719,0.9397406559877955,0.9111365369946606,2,0.3333333333333333,0.7164658634538152,0.6417670682730925,0.5666666666666667,66,0.9530892448512586,0.7878787878787878,0.19686016794450534,0.5351214657821824,0.6161971830985915,5.641950900392343e-24,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,3,2622,0.493891797556719,0.9271548436308161,0.9012204424103738,2,0.5,0.7399415845198978,0.4630522088353414,0.4,66,0.9591914569031273,0.8484848484848485,0.12741876597298285,0.3555807940023193,0.4576042111253379,7.989391618666831e-13,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,4,2622,0.493891797556719,0.92372234935164,0.889397406559878,2,0.4393939393939394,0.71219423147134,0.5300839722526469,0.46060606060606063,66,0.9420289855072463,0.803030303030303,0.22314713399050745,0.38227333521823775,0.5414354815763266,3.730486547233808e-18,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,5,2622,0.493891797556719,0.9397406559877955,0.9172387490465294,2,0.48484848484848486,0.7627236217597664,0.4830230010952903,0.41515151515151516,66,0.9641495041952708,0.8787878787878788,0.11387367652427893,0.41473258992667533,0.5109901835253948,4.388705864258708e-16,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,6,2622,0.493891797556719,0.92372234935164,0.8954996186117468,2,0.3939393939393939,0.6902975538517707,0.5811610076670318,0.5060606060606061,66,0.9435545385202135,0.8787878787878788,0.23749543629061698,0.47119072729829764,0.548620002845355,1.145144640682008e-18,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,7,2622,0.493891797556719,0.9191456903127384,0.8901601830663616,2,0.3181818181818182,0.687486308871851,0.6577217962760131,0.5818181818181818,66,0.944698703279939,0.803030303030303,0.18331507849580142,0.5131624686754973,0.6197538767961304,2.802931330411429e-24,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,8,2622,0.493891797556719,0.9374523264683448,0.9149504195270786,2,0.3787878787878788,0.7399963490324936,0.5995253742241694,0.5212121212121212,66,0.9603356216628528,0.8484848484848485,0.13705732018985028,0.4720889127021206,0.5878147673922322,1.2387501348228566e-21,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,marginal_split,THR,0.1,0.95,0.95,9,2622,0.493891797556719,0.940884820747521,0.9073226544622426,2,0.48484848484848486,0.7144578313253013,0.4838262139466959,0.41515151515151516,66,0.9401220442410374,0.9090909090909091,0.27973713033953995,0.4257025821718977,0.4567150377009532,8.976087765724323e-13,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,0,2622,0.493891797556719,0.9317315026697178,0.8878718535469108,3,0.8682730923694779,0.9158543263964951,0.13172690763052208,0.031726907630522105,1245,0.9565217391304348,0.9269076305220884,0.8364001460387003,0.03447653091781448,0.5759351130010237,4.422453432113902e-201,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,1,2622,0.493891797556719,0.9317315026697178,0.8779557589626239,2,0.7878787878787878,0.8783497626871121,0.18181818181818188,0.11212121212121218,66,0.938977879481312,1.4242424242424243,0.7997809419496167,0.435497806380368,0.4745340731256224,8.27536919951876e-14,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,2,2622,0.493891797556719,0.9397406559877955,0.9077040427154843,0,0.8795180722891566,0.9227090178897408,0.059875867104782876,0.02048192771084345,1245,0.9794050343249427,0.885140562248996,0.7966776195691859,0.08800270365167509,0.5358934649272471,1.4924532317032994e-172,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,3,2622,0.493891797556719,0.9271548436308161,0.893211289092296,2,0.8484848484848485,0.8899689667761957,0.07575757575757569,0.051515151515151514,66,0.9736842105263158,1.5303030303030303,0.6561883899233296,0.3555807940023193,0.4576042111253379,7.989391618666831e-13,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,4,2622,0.493891797556719,0.92372234935164,0.8794813119755912,3,0.8666666666666667,0.900675428988682,0.07272727272727275,0.033333333333333326,1245,0.9603356216628528,0.951004016064257,0.8468419131069733,0.06059932658722663,0.5680132293881408,3.1760014400889246e-195,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,5,2622,0.493891797556719,0.9397406559877955,0.9080854309687262,1,0.8787878787878788,0.9085615188024827,0.06060606060606066,0.021212121212121238,66,0.9763539282990084,1.3181818181818181,0.7248265790434464,0.16174925300554227,0.439998577322521,7.586522397517627e-12,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,6,2622,0.493891797556719,0.92372234935164,0.8848207475209764,2,0.8636363636363636,0.87837714494341,0.02552026286966047,0.036363636363636376,66,0.9519450800915332,1.5909090909090908,0.6993428258488499,0.47119072729829764,0.548620002845355,1.145144640682008e-18,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,7,2622,0.493891797556719,0.9191456903127384,0.8924485125858124,3,0.8562248995983935,0.9075027382256299,0.08316903979554591,0.04377510040160648,1245,0.9622425629290617,0.9244979919678715,0.8179262504563709,0.04674153780433968,0.6049715200671969,1.812331877044515e-223,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,8,2622,0.493891797556719,0.9374523264683448,0.9305873379099924,3,0.9188755020080321,0.94193136181088,0.06597298284045272,-0.01887550200803212,1245,1.0068649885583525,1.0,0.7826944140197153,0.035513348220606936,0.5512665039241935,3.4161947301183504e-183,0.9496567505720824,0.9496567505720824
waterbirds,reweight,2,groupdro_ll,ft_reweight,mondrian,THR,0.1,0.95,0.95,9,2622,0.493891797556719,0.940884820747521,0.8993135011441648,1,0.8181818181818182,0.8931818181818183,0.13636363636363635,0.08181818181818179,66,0.9588100686498856,1.3333333333333333,0.727345746622855,0.22322039644460578,0.5223716033575189,7.717440228652082e-17,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,0,2622,0.5200698080279232,0.9344012204424104,0.8935926773455377,2,0.48484848484848486,0.757447973713034,0.4557137641474991,0.41515151515151516,66,0.9649122807017544,1.0454545454545454,0.08481197517342087,0.21292453074134013,0.4355171432636221,1.3224897249780759e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,1,2622,0.5200698080279232,0.952326468344775,0.9038901601830663,2,0.5,0.7915662650602411,0.43253012048192774,0.4,66,0.9610983981693364,1.0454545454545454,0.14392113910186188,0.2495268463294592,0.4312135438896002,2.2408805829481876e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,2,2622,0.5200698080279232,0.9450800915331807,0.9004576659038902,2,0.5,0.7682365826944141,0.4309236947791165,0.4,66,0.9626239511823036,1.0606060606060606,0.10317634173055856,0.21103330932659617,0.4313202447005264,2.2120179616300916e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,3,2622,0.5200698080279232,0.935163996948894,0.898932112890923,2,0.5,0.7674333698430084,0.4365461847389558,0.4,66,0.9744469870327994,1.0606060606060606,0.1055859802847754,0.23060988626835638,0.43363209560392657,1.6678686414435457e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,4,2622,0.5200698080279232,0.9374523264683448,0.9061784897025171,2,0.5606060606060606,0.7855969331872947,0.3928075940124134,0.33939393939393947,66,0.9824561403508771,1.0606060606060606,0.10547645125958371,0.20159777700227355,0.3781121069853464,9.065840578556615e-09,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,5,2622,0.5200698080279232,0.9443173150266971,0.9118993135011442,2,0.5757575757575758,0.7957831325301206,0.36641109894121937,0.3242424242424242,66,0.9786422578184591,1.0757575757575757,0.11029572836801749,0.1484714332514543,0.3718167591407028,1.7393121550074897e-08,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,6,2622,0.5200698080279232,0.9340198321891686,0.889397406559878,2,0.45454545454545453,0.7660003650967506,0.48119751734209565,0.4454545454545455,66,0.9633867276887872,1.0303030303030303,0.15184373859072642,0.22424921049234986,0.4508820600369896,1.911228611393881e-12,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,7,2622,0.5200698080279232,0.9271548436308161,0.8749046529366895,2,0.4696969696969697,0.7511956918583425,0.45881708652792985,0.4303030303030303,66,0.9511823035850496,1.0151515151515151,0.16710478276743324,0.2147488211556159,0.4489258785033433,2.4560417917334804e-12,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,8,2622,0.5200698080279232,0.9309687261632341,0.8890160183066361,2,0.4696969696969697,0.7514512595837897,0.46604600219058046,0.4303030303030303,66,0.9641495041952708,0.9848484848484849,0.04658634538152606,0.2224551692763221,0.43288518992744346,1.8272584061919184e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,APS,0.1,0.95,0.95,9,2622,0.5200698080279232,0.9435545385202135,0.8939740655987796,2,0.5454545454545454,0.7899324571011317,0.3798466593647317,0.3545454545454546,66,0.9614797864225781,1.0303030303030303,0.11602774735304855,0.2192670755620186,0.40144401764120075,7.263260104882541e-10,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,0,2622,0.5200698080279232,0.9344012204424104,0.898932112890923,1,0.8636363636363636,0.9145034684191311,0.13636363636363635,0.036363636363636376,66,0.988558352402746,1.6666666666666667,0.829061701350858,0.08247696182711135,0.1890738369611609,0.017310024159385345,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,1,2622,0.5200698080279232,0.952326468344775,0.9069412662090007,2,0.8484848484848485,0.9007849580138737,0.09090909090909094,0.051515151515151514,66,0.9740655987795576,1.5151515151515151,0.6083242059145674,0.2495268463294592,0.4312135438896002,2.2408805829481876e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,2,2622,0.5200698080279232,0.9450800915331807,0.9004576659038902,0,0.885140562248996,0.9045454545454545,0.029718875502008024,0.014859437751004068,1245,0.9797864225781846,0.9092369477911647,0.8331872946330777,0.04218111999830501,0.06678391124410496,0.005509958143850634,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,3,2622,0.5200698080279232,0.935163996948894,0.8943554538520213,1,0.8484848484848485,0.8833972252646951,0.05191675794085426,0.051515151515151514,66,0.9839816933638444,1.6515151515151516,0.7462942679810151,0.09451684268738154,0.20945369184805804,0.005912479117638075,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,4,2622,0.5200698080279232,0.9374523264683448,0.906559877955759,1,0.8636363636363636,0.907758305951077,0.09090909090909094,0.036363636363636376,66,1.0003813882532417,1.6818181818181819,0.7876232201533406,0.0598465134520048,0.17961303172570778,0.027437312102213215,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,5,2622,0.5200698080279232,0.9443173150266971,0.9096109839816934,2,0.8787878787878788,0.9093647316538883,0.06060606060606066,0.021212121212121238,66,0.9992372234935164,1.5909090909090908,0.983789704271632,0.1484714332514543,0.3718167591407028,1.7393121550074897e-08,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,6,2622,0.5200698080279232,0.9340198321891686,0.893211289092296,3,0.8714859437751004,0.9043172690763053,0.05275648046732384,0.028514056224899664,1245,0.9874141876430206,0.9622489959839358,0.9502738225629793,0.02650834715082566,0.04890148830616584,0.08391298319221457,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,7,2622,0.5200698080279232,0.9271548436308161,0.8741418764302059,3,0.8465863453815261,0.8727546549835707,0.055421686746988,0.053413654618473916,1245,0.9626239511823036,0.9485943775100402,0.6633077765607885,0.01586079366504463,0.060601447183067786,0.015533297646983855,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,8,2622,0.5200698080279232,0.9309687261632341,0.8962623951182304,1,0.8636363636363636,0.8808141657539248,0.04720700985761228,0.036363636363636376,66,0.9809305873379099,1.2121212121212122,0.6935012778386271,0.12970361247383946,0.2710556266894295,0.00011494817222850198,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,APS,0.1,0.95,0.95,9,2622,0.5200698080279232,0.9435545385202135,0.8962623951182304,3,0.8923694779116466,0.920271997079226,0.07732749178532317,0.007630522088353464,1245,0.984744469870328,0.976706827309237,0.8921869295363271,0.035664221738285116,0.05698436447314312,0.027189631705402208,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,0,2622,0.5200698080279232,0.9344012204424104,0.8958810068649885,2,0.48484848484848486,0.7586527929901423,0.4581234027017159,0.41515151515151516,66,0.9668192219679634,1.0454545454545454,0.08240233661920404,0.21769156730415132,0.43434343434343436,1.5280051317240685e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,1,2622,0.5200698080279232,0.952326468344775,0.9023646071700991,2,0.48484848484848486,0.7835889010587807,0.4476816356334429,0.41515151515151516,66,0.958047292143402,1.0303030303030303,0.12957283680175236,0.25447776395643307,0.43807796272585003,9.636011163735726e-12,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,2,2622,0.5200698080279232,0.9450800915331807,0.9012204424103738,2,0.48484848484848486,0.7650511135450895,0.4484848484848485,0.41515151515151516,66,0.9626239511823036,1.0454545454545454,0.08882803943044904,0.21575446454070912,0.43565941101152367,1.300152032560976e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,3,2622,0.5200698080279232,0.935163996948894,0.8981693363844394,2,0.5,0.7670317634173056,0.4373493975903614,0.4,66,0.9725400457665904,1.0606060606060606,0.1055859802847754,0.23522932004271974,0.43363209560392657,1.6678686414435457e-11,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,4,2622,0.5200698080279232,0.9374523264683448,0.9042715484363082,2,0.5454545454545454,0.7774187659729829,0.4079591091639285,0.3545454545454546,66,0.9782608695652174,1.0303030303030303,0.09112814895947419,0.20561897489671085,0.3824512732963437,5.744299413073329e-09,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,5,2622,0.5200698080279232,0.9443173150266971,0.9126620900076278,2,0.5757575757575758,0.7997718145308507,0.36641109894121937,0.3242424242424242,66,0.977116704805492,1.0757575757575757,0.1110989412194231,0.152252198651938,0.37455541328780767,1.3120508391084215e-08,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,6,2622,0.5200698080279232,0.9340198321891686,0.8871090770404272,2,0.45454545454545453,0.7576213946695874,0.48119751734209565,0.4454545454545455,66,0.9603356216628528,1.0303030303030303,0.10719240598758661,0.22901233469209376,0.46094750320102434,5.147290180427391e-13,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,7,2622,0.5200698080279232,0.9271548436308161,0.8745232646834478,2,0.4696969696969697,0.7474078130704637,0.45881708652792985,0.4303030303030303,66,0.9500381388253242,1.0151515151515151,0.13680175246440296,0.21944152282014853,0.4489258785033433,2.4560417917334804e-12,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,8,2622,0.5200698080279232,0.9309687261632341,0.8874904652936689,2,0.4696969696969697,0.7470609711573567,0.46684921504198607,0.4303030303030303,66,0.96186117467582,0.9848484848484849,0.031434830230010924,0.22703156705694522,0.44070991606202875,6.9411820272847864e-12,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,RAPS,0.1,0.95,0.95,9,2622,0.5200698080279232,0.9435545385202135,0.8928299008390541,2,0.5454545454545454,0.7893300474625776,0.38145308506754294,0.3545454545454546,66,0.9591914569031273,1.0303030303030303,0.11522453450164283,0.22350629878011502,0.40887750746905677,3.132185333214566e-10,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,0,2622,0.5200698080279232,0.9344012204424104,0.8981693363844394,1,0.8636363636363636,0.9141018619934282,0.13636363636363635,0.036363636363636376,66,0.986651411136537,1.6666666666666667,0.8306681270536692,0.08444630312743857,0.19583155498648455,0.01227460216649714,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,1,2622,0.5200698080279232,0.952326468344775,0.9073226544622426,2,0.8484848484848485,0.9009857612267251,0.09090909090909094,0.051515151515151514,66,0.9740655987795576,1.5151515151515151,0.6083242059145674,0.25447776395643307,0.43807796272585003,9.636011163735726e-12,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,2,2622,0.5200698080279232,0.9450800915331807,0.9023646071700991,0,0.885140562248996,0.9055494706097116,0.03373493975903619,0.014859437751004068,1245,0.9813119755911518,0.9092369477911647,0.8331872946330777,0.042844514316317805,0.06678391124410496,0.005509958143850634,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,3,2622,0.5200698080279232,0.935163996948894,0.8939740655987796,1,0.8484848484848485,0.8831964220518438,0.05111354508944865,0.051515151515151514,66,0.9824561403508771,1.6515151515151516,0.7462942679810151,0.09664943622842577,0.21414852752880922,0.004543174495639506,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,4,2622,0.5200698080279232,0.9374523264683448,0.9073226544622426,1,0.8636363636363636,0.9081599123767798,0.09090909090909094,0.036363636363636376,66,1.0003813882532417,1.6818181818181819,0.7884264330047462,0.061847153656870345,0.1936975387679613,0.013700338089946577,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,5,2622,0.5200698080279232,0.9443173150266971,0.9096109839816934,2,0.8787878787878788,0.9093647316538883,0.06060606060606066,0.021212121212121238,66,0.9988558352402745,1.5909090909090908,0.983789704271632,0.152252198651938,0.37455541328780767,1.3120508391084215e-08,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,6,2622,0.5200698080279232,0.9340198321891686,0.8913043478260869,3,0.8674698795180723,0.9033132530120482,0.05677254472435189,0.032530120481927716,1245,0.9855072463768116,0.9582329317269076,0.9502738225629793,0.02685789348430773,0.04890148830616584,0.08391298319221457,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,7,2622,0.5200698080279232,0.9271548436308161,0.8745232646834478,3,0.8473895582329317,0.8729554581964221,0.05461847389558239,0.052610441767068306,1245,0.9626239511823036,0.9493975903614458,0.6641109894121942,0.01643138977497454,0.060678443621982485,0.015343548452473632,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,8,2622,0.5200698080279232,0.9309687261632341,0.8962623951182304,1,0.8636363636363636,0.8808141657539248,0.04801022270901789,0.036363636363636376,66,0.9797864225781846,1.2121212121212122,0.6926980649872215,0.13163774250656102,0.27201593398776497,0.0001071962048378483,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,RAPS,0.1,0.95,0.95,9,2622,0.5200698080279232,0.9435545385202135,0.8954996186117468,3,0.8907630522088353,0.9198703906535232,0.07893391748813439,0.009236947791164685,1245,0.9836003051106026,0.97429718875502,0.8921869295363271,0.035918748508990496,0.05698436447314312,0.027189631705402208,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,0,2622,0.5200698080279232,0.9344012204424104,0.8905415713196033,2,0.3787878787878788,0.6876871120847025,0.5673968601679446,0.5212121212121212,66,0.933257055682685,0.7121212121212122,0.24450529390288422,0.46041473392134213,0.541186513017499,3.883135637763016e-18,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,1,2622,0.5200698080279232,0.952326468344775,0.9149504195270786,2,0.36363636363636365,0.7077126688572472,0.5962029937933552,0.5363636363636364,66,0.9385964912280702,0.7121212121212122,0.29799196787148596,0.4908761726764807,0.5749395362071419,1.2546614828871681e-20,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,2,2622,0.5200698080279232,0.9450800915331807,0.9210526315789473,2,0.3181818181818182,0.7216867469879518,0.6376414749908725,0.5818181818181818,66,0.9633867276887872,0.7727272727272727,0.19835706462212488,0.4927191259218492,0.6196116090482288,2.876310695554548e-24,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,3,2622,0.5200698080279232,0.935163996948894,0.9004576659038902,2,0.4090909090909091,0.692907995618839,0.545929171230376,0.4909090909090909,66,0.9473684210526315,0.7878787878787878,0.22223439211391016,0.46038834156371095,0.5243989187651159,5.621760214540119e-17,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,4,2622,0.5200698080279232,0.9374523264683448,0.8996948893974066,2,0.3939393939393939,0.6996805403431909,0.5707192405987587,0.5060606060606061,66,0.948512585812357,0.7272727272727273,0.24702446148229273,0.39880779287481816,0.6021838099302887,8.509438035936532e-23,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,5,2622,0.5200698080279232,0.9443173150266971,0.8871090770404272,2,0.3787878787878788,0.6930540343190945,0.5585615188024826,0.5212121212121212,66,0.9168573607932876,0.6515151515151515,0.2930631617378605,0.4068676746586418,0.536598378147674,8.150946978128801e-18,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,6,2622,0.5200698080279232,0.9340198321891686,0.9023646071700991,2,0.3333333333333333,0.6795637093829865,0.6248995983935743,0.5666666666666667,66,0.938977879481312,0.6666666666666666,0.3434465133260314,0.4710071624881513,0.6079456537203016,2.8286541718714133e-23,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,7,2622,0.5200698080279232,0.9271548436308161,0.8878718535469108,2,0.36363636363636365,0.6791073384446878,0.6066447608616283,0.5363636363636364,66,0.9385964912280702,0.7575757575757576,0.2621759766338079,0.46680486820394046,0.5734457248541756,1.638899094037739e-20,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,8,2622,0.5200698080279232,0.9309687261632341,0.8920671243325705,2,0.3333333333333333,0.6992515516611901,0.629718875502008,0.5666666666666667,66,0.9279176201372997,0.7424242424242424,0.23106973347937199,0.47182701314163633,0.581839521980367,3.6706430990319136e-21,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,marginal_split,THR,0.1,0.95,0.95,9,2622,0.5200698080279232,0.9435545385202135,0.906559877955759,2,0.3939393939393939,0.710469149324571,0.5691128148959474,0.5060606060606061,66,0.9427917620137299,0.7727272727272727,0.29247900693683826,0.4269796120246841,0.5428581590553422,2.954244129156492e-18,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,THR,0.1,0.95,0.95,0,2622,0.5200698080279232,0.9344012204424104,0.8882532418001525,3,0.878714859437751,0.9052939028842644,0.09098211025921876,0.02128514056224906,1245,0.956140350877193,0.9301204819277108,0.8436290617013509,0.026125380039498235,0.6639262934089298,1.155116894999179e-273,0.9496567505720824,0.9496567505720824
waterbirds,reweight,3,erm,ft_reweight,mondrian,THR,0.1,0.95,0.95,1,2622,0.5200698080279232,0.952326468344775,0.9126620900076278,2,0.8636363636363636,0.9073840817816722,0.0757575757575758,0.036363636363636376,66,0.9557589626239512,1.5454545454545454,0.6362175976633807,0.4908761726764807,0.5749395362071419,1.2546614828871681e-20,0.9496567505720824,0.9496567505720824
