backbone,dataset,method,train_seed,condition,score,alpha,rho_cal,rho_test,split_seed,probe_auroc,worst_group_acc,gate_status,gate_floor,worst_group_cov,worst_group_set_size,marg_cov,mean_set_size
vit_b16_in1k,waterbirds,erm,1,b_pred_test,APS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.2121212121212122,0.9115179252479023,1.1403508771929824
vit_b16_in1k,waterbirds,erm,1,c_pred_both,APS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.196969696969697,0.8985507246376812,1.1140350877192982
vit_b16_in1k,waterbirds,erm,1,a_true,APS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3333333333333333,0.8962623951182304,1.1361556064073226
vit_b16_in1k,waterbirds,erm,1,b_pred_test,APS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3636363636363635,0.9054157131960335,1.1346300533943554
vit_b16_in1k,waterbirds,erm,1,c_pred_both,APS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3636363636363635,0.9019832189168574,1.1209000762776506
vit_b16_in1k,waterbirds,erm,1,a_true,APS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.9044176706827309,1.091566265060241,0.9077040427154843,1.257818459191457
vit_b16_in1k,waterbirds,erm,1,b_pred_test,APS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.9100401606425703,1.4136546184738956,0.9118993135011442,1.255530129672006
vit_b16_in1k,waterbirds,erm,1,c_pred_both,APS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.8987951807228916,1.1052208835341366,0.9012204424103738,1.2448512585812357
vit_b16_in1k,waterbirds,erm,1,a_true,APS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.1515151515151516,0.8909229595728452,1.1876430205949657
vit_b16_in1k,waterbirds,erm,1,b_pred_test,APS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.7878787878787878,1.196969696969697,0.8993135011441648,1.1937452326468345
vit_b16_in1k,waterbirds,erm,1,c_pred_both,APS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.7878787878787878,1.1515151515151516,0.8928299008390541,1.126239511823036
vit_b16_in1k,waterbirds,erm,1,a_true,APS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8650602409638555,1.0690763052208836,0.8794813119755912,1.1319603356216628
vit_b16_in1k,waterbirds,erm,1,b_pred_test,APS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8859437751004016,1.0763052208835342,0.8890160183066361,1.1346300533943554
vit_b16_in1k,waterbirds,erm,1,c_pred_both,APS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.878714859437751,1.0674698795180724,0.8825324180015256,1.0964912280701755
vit_b16_in1k,waterbirds,erm,1,a_true,APS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8939393939393939,1.4090909090909092,0.9134248665141114,1.1903127383676584
vit_b16_in1k,waterbirds,erm,1,b_pred_test,APS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.393939393939394,0.9241037376048817,1.1906941266209001
vit_b16_in1k,waterbirds,erm,1,c_pred_both,APS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.393939393939394,0.9218154080854309,1.1845919145690313
vit_b16_in1k,waterbirds,erm,1,a_true,APS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8787878787878788,1.2727272727272727,0.8909229595728452,1.1418764302059496
vit_b16_in1k,waterbirds,erm,1,b_pred_test,APS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3484848484848484,0.8966437833714722,1.1369183829138063
vit_b16_in1k,waterbirds,erm,1,c_pred_both,APS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8795180722891566,1.1493975903614457,0.8874904652936689,1.2189168573607934
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2121212121212122,0.8974065598779558,1.1460717009916095
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.803030303030303,1.3333333333333333,0.9054157131960335,1.1536994660564455
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.3484848484848484,0.8985507246376812,1.1140350877192982
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2121212121212122,0.8840579710144928,1.055301296720061
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8181818181818182,1.2272727272727273,0.8874904652936689,1.057589626239512
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2424242424242424,0.8783371472158658,1.0850495804729214
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.2272727272727273,0.8935926773455377,1.112890922959573
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2878787878787878,0.9019832189168574,1.1159420289855073
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.378787878787879,0.9012204424103738,1.1651411136536995
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.1666666666666667,0.9080854309687262,1.137299771167048
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.2121212121212122,0.9118993135011442,1.1403508771929824
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.196969696969697,0.8977879481311976,1.112509534706331
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3333333333333333,0.8951182303585049,1.1350114416475972
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3636363636363635,0.9046529366895499,1.133867276887872
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3636363636363635,0.9016018306636155,1.120518688024409
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.9036144578313253,1.0907630522088354,0.9073226544622426,1.257437070938215
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.9100401606425703,1.4136546184738956,0.9115179252479023,1.2551487414187643
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.8963855421686747,1.1028112449799197,0.9000762776506483,1.2433257055682685
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.1363636363636365,0.8890160183066361,1.1823035850495804
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.7727272727272727,1.1818181818181819,0.8977879481311976,1.188787185354691
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.7727272727272727,1.1363636363636365,0.8916857360793288,1.1212814645308924
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8642570281124498,1.0682730923694779,0.8790999237223494,1.1308161708619375
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.885140562248996,1.0755020080321285,0.8882532418001525,1.13348588863463
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8771084337349397,1.0658634538152612,0.8821510297482837,1.0957284515636918
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8939393939393939,1.4090909090909092,0.9134248665141114,1.1899313501144164
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.393939393939394,0.9241037376048817,1.1899313501144164
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.393939393939394,0.9202898550724637,1.1826849733028222
vit_b16_in1k,waterbirds,erm,1,a_true,RAPS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8787878787878788,1.2727272727272727,0.8905415713196033,1.1411136536994662
vit_b16_in1k,waterbirds,erm,1,b_pred_test,RAPS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3484848484848484,0.897025171624714,1.137299771167048
vit_b16_in1k,waterbirds,erm,1,c_pred_both,RAPS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8771084337349397,1.146987951807229,0.8859649122807017,1.2173913043478262
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.106060606060606,0.8924485125858124,1.150648360030511
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.7272727272727273,1.1818181818181819,0.9035087719298246,1.1517925247902365
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.7575757575757576,1.121212121212121,0.8974065598779558,1.102974828375286
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.0454545454545454,0.8985507246376812,1.0758962623951183
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.0757575757575757,0.9031273836765827,1.0732265446224256
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.0909090909090908,0.893211289092296,1.09534706331045
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8787878787878788,1.106060606060606,0.900839054157132,1.1189931350114417
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.121212121212121,0.9138062547673532,1.1178489702517163
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.1515151515151516,0.9122807017543859,1.1491228070175439
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8787878787878788,1.0303030303030303,0.9225781845919145,1.1140350877192982
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8787878787878788,1.0757575757575757,0.9317315026697178,1.1140350877192982
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.0606060606060606,0.9035087719298246,1.0900076277650648
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8891566265060241,1.1518072289156627,0.893211289092296,1.1243325705568268
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.121212121212121,0.9080854309687262,1.122044241037376
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.0909090909090908,0.9023646071700991,1.1147978642257819
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.8859437751004016,1.059437751004016,0.9016018306636155,1.2391304347826086
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.8947791164658635,1.0530120481927712,0.9057971014492754,1.2353165522501908
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.8779116465863454,1.1036144578313254,0.8943554538520213,1.2505720823798627
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.8265060240963855,1.0144578313253012,0.8581235697940504,1.1323417238749047
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.106060606060606,0.8745232646834478,1.139588100686499
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.0757575757575757,0.8665141113653699,1.0911517925247902
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.885140562248996,1.0658634538152612,0.900839054157132,1.1357742181540809
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.1363636363636365,0.9149504195270786,1.139588100686499
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.0757575757575757,0.9077040427154843,1.0999237223493517
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8939393939393939,1.121212121212121,0.9111365369946606,1.1979405034324944
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8181818181818182,1.1515151515151516,0.9225781845919145,1.1941266209000763
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.7878787878787878,1.106060606060606,0.919908466819222,1.1529366895499618
vit_b16_in1k,waterbirds,erm,1,a_true,THR,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8787878787878788,1.0151515151515151,0.8958810068649885,1.1247139588100687
vit_b16_in1k,waterbirds,erm,1,b_pred_test,THR,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8787878787878788,1.196969696969697,0.9096109839816934,1.1212814645308924
vit_b16_in1k,waterbirds,erm,1,c_pred_both,THR,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.121212121212121,0.8954996186117468,1.231121281464531
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2121212121212122,0.8958810068649885,1.1445461479786423
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.803030303030303,1.3333333333333333,0.9038901601830663,1.1521739130434783
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.3484848484848484,0.8966437833714722,1.112509534706331
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2121212121212122,0.8859649122807017,1.05720823798627
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8181818181818182,1.2272727272727273,0.889397406559878,1.0594965675057209
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2424242424242424,0.8794813119755912,1.086193745232647
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.2424242424242424,0.8935926773455377,1.1136536994660564
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.303030303030303,0.9019832189168574,1.1167048054919908
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.393939393939394,0.9000762776506483,1.163996948893974
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.1666666666666667,0.9077040427154843,1.1369183829138063
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.2121212121212122,0.9115179252479023,1.1403508771929824
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.196969696969697,0.8985507246376812,1.1140350877192982
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3333333333333333,0.8962623951182304,1.1361556064073226
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3636363636363635,0.9054157131960335,1.1346300533943554
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3636363636363635,0.9019832189168574,1.1209000762776506
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.9044176706827309,1.091566265060241,0.9077040427154843,1.257818459191457
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.9100401606425703,1.4136546184738956,0.9118993135011442,1.255530129672006
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.8987951807228916,1.1052208835341366,0.9012204424103738,1.2448512585812357
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.1515151515151516,0.8909229595728452,1.1876430205949657
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.7878787878787878,1.196969696969697,0.8993135011441648,1.1937452326468345
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.7878787878787878,1.1515151515151516,0.8928299008390541,1.126239511823036
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8650602409638555,1.0690763052208836,0.8794813119755912,1.1319603356216628
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8859437751004016,1.0763052208835342,0.8890160183066361,1.1346300533943554
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.878714859437751,1.0674698795180724,0.8825324180015256,1.0964912280701755
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8939393939393939,1.4090909090909092,0.9134248665141114,1.1903127383676584
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.393939393939394,0.9241037376048817,1.1906941266209001
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,8,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.393939393939394,0.9218154080854309,1.1845919145690313
vit_b16_in1k,waterbirds,erm,2,a_true,APS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8787878787878788,1.2727272727272727,0.8909229595728452,1.1418764302059496
vit_b16_in1k,waterbirds,erm,2,b_pred_test,APS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3484848484848484,0.8966437833714722,1.1369183829138063
vit_b16_in1k,waterbirds,erm,2,c_pred_both,APS,0.1,0.95,0.95,9,0.9638170789726839,0.6108202443280978,kept,0.3,0.8795180722891566,1.1493975903614457,0.8874904652936689,1.2189168573607934
vit_b16_in1k,waterbirds,erm,2,a_true,RAPS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2121212121212122,0.8974065598779558,1.1460717009916095
vit_b16_in1k,waterbirds,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.803030303030303,1.3333333333333333,0.9054157131960335,1.1536994660564455
vit_b16_in1k,waterbirds,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,0,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.3484848484848484,0.8985507246376812,1.1140350877192982
vit_b16_in1k,waterbirds,erm,2,a_true,RAPS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2121212121212122,0.8840579710144928,1.055301296720061
vit_b16_in1k,waterbirds,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8181818181818182,1.2272727272727273,0.8874904652936689,1.057589626239512
vit_b16_in1k,waterbirds,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,1,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2424242424242424,0.8783371472158658,1.0850495804729214
vit_b16_in1k,waterbirds,erm,2,a_true,RAPS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.2272727272727273,0.8935926773455377,1.112890922959573
vit_b16_in1k,waterbirds,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.2878787878787878,0.9019832189168574,1.1159420289855073
vit_b16_in1k,waterbirds,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,2,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.378787878787879,0.9012204424103738,1.1651411136536995
vit_b16_in1k,waterbirds,erm,2,a_true,RAPS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.1666666666666667,0.9080854309687262,1.137299771167048
vit_b16_in1k,waterbirds,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.2121212121212122,0.9118993135011442,1.1403508771929824
vit_b16_in1k,waterbirds,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,3,0.9638170789726839,0.6108202443280978,kept,0.3,0.8484848484848485,1.196969696969697,0.8977879481311976,1.112509534706331
vit_b16_in1k,waterbirds,erm,2,a_true,RAPS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3333333333333333,0.8951182303585049,1.1350114416475972
vit_b16_in1k,waterbirds,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3636363636363635,0.9046529366895499,1.133867276887872
vit_b16_in1k,waterbirds,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,4,0.9638170789726839,0.6108202443280978,kept,0.3,0.8636363636363636,1.3636363636363635,0.9016018306636155,1.120518688024409
vit_b16_in1k,waterbirds,erm,2,a_true,RAPS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.9036144578313253,1.0907630522088354,0.9073226544622426,1.257437070938215
vit_b16_in1k,waterbirds,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.9100401606425703,1.4136546184738956,0.9115179252479023,1.2551487414187643
vit_b16_in1k,waterbirds,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,5,0.9638170789726839,0.6108202443280978,kept,0.3,0.8963855421686747,1.1028112449799197,0.9000762776506483,1.2433257055682685
vit_b16_in1k,waterbirds,erm,2,a_true,RAPS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.8333333333333334,1.1363636363636365,0.8890160183066361,1.1823035850495804
vit_b16_in1k,waterbirds,erm,2,b_pred_test,RAPS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.7727272727272727,1.1818181818181819,0.8977879481311976,1.188787185354691
vit_b16_in1k,waterbirds,erm,2,c_pred_both,RAPS,0.1,0.95,0.95,6,0.9638170789726839,0.6108202443280978,kept,0.3,0.7727272727272727,1.1363636363636365,0.8916857360793288,1.1212814645308924
vit_b16_in1k,waterbirds,erm,2,a_true,RAPS,0.1,0.95,0.95,7,0.9638170789726839,0.6108202443280978,kept,0.3,0.8642570281124498,1.0682730923694779,0.8790999237223494,1.1308161708619375
